user_id,username,post_md_like,post_md_retweet,post_md_reply,post_md_quote,post_text,post_text_length
1272004662187692038,MariaSeeking ,,,,,"✔ https://t.co/zZAzNYOZKL
",26
1272004662187692038,MariaSeeking ,,,,,"Defund you and anyone you support!!!!! https://t.co/UECWhM7L5Q
",63
1272004662187692038,MariaSeeking ,,,,,"😍 https://t.co/lxm670QmdS
",26
1272004662187692038,MariaSeeking ,,,,,"RT @MariaSeeking: Bee who you really r....somethin not tru about u...... https://t.co/fqKrBAwySY
",97
1272004662187692038,MariaSeeking ,,,,,"And Maria...and humanity---because that's how it should work out................................................................. https://t.co/6fnqF2IXP4
",154
1272004662187692038,MariaSeeking ,,,,,"I benefit, because I find Maria..... https://t.co/7QJmcaxncn
",61
1272004662187692038,MariaSeeking ,,,,,"RT @MariaSeeking: 😃😃 https://t.co/MhIQcv1DW9
",45
1272004662187692038,MariaSeeking ,,,,,"Love and truth!!!!!!!!!!! https://t.co/lxm670QmdS
",50
1272004662187692038,MariaSeeking ,,,,,"Bee who you really r....somethin not tru about u...... https://t.co/fqKrBAwySY
",79
34485937,lostblackboy ,,,,,"What’s the best place to stop for food on the drive from NYC to DC?
",68
34485937,lostblackboy ,,,,,"@ChrisMcPhersn I’ve wanted this car since I was in HS!!!
",57
34485937,lostblackboy ,,,,,"Three of the Old West Indian ladies on my block came out to watch my very loud car delivery. One of them congratulated me. https://t.co/M5bxwwcfQn
",147
34485937,lostblackboy ,,,,,"I didn’t realize how desperately I needed time off until I turned off my cell phone, bit this watermelon, and then realized I was still thinking about my unanswered emails. https://t.co/fEuB1yNAvc
",197
34485937,lostblackboy ,,,,,"I just set my out of office responder to “Please don’t kill my vibe.”
",70
34485937,lostblackboy ,,,,,"@Sirsargent They said y’all can have some paint
",48
34485937,lostblackboy ,,,,,"I would like for conference organizers to do fewer panels and more single-person lectures.

Watching a single smart person share prepared remarks for 45 minutes is much more interesting than watching 5 smart people try to talk over each other.
",244
34485937,lostblackboy ,,,,,"All so I could set these carrots on fire. https://t.co/0HD0HDuxWJ
",66
34485937,lostblackboy ,,,,,"Your favorite gay grill dad only wears matching patterned outfits and Nike slippers when he cooks. https://t.co/nkCKSD1Y8C
",123
34485937,lostblackboy ,,,,,"@jdesmondharris Sis you didn’t put it on your calendar?? 🤦🏾‍♂️
",63
34485937,lostblackboy ,,,,,"So remember: That project you’re scrapping together with no budget may open doors for you one day.
",99
34485937,lostblackboy ,,,,,"The first time my roommate and I made a documentary together in 2016, we followed the presidential candidates around NYC with one DSLR and camera rig that we built from metal rods and duct tape.

Now my roommate is a video producer for the Biden campaign. Won’t you look at that.
",280
34485937,lostblackboy ,,,,,"@BioTurboNick Lol omg
",22
34485937,lostblackboy ,,,,,"@BioTurboNick @AstroKatie @Blackamazon lol I’m not straight, but if I were pursing a woman and she gave me a wrong phone number, my next step wouldn’t be, “hmmm, maybe writing 100 letters would help.”

My most generous reading of this is: The guy is a loser and we shouldn’t encourage this.
",291
34485937,lostblackboy ,,,,,"@BioTurboNick @AstroKatie @Blackamazon If a woman gives you a fake phone number, it may suck, but that means she’s not into you. Writing 100 letters and leaving them where you think she lives would, to many people, read as a red flag. He clearly doesn’t understand how rejection works
",285
34485937,lostblackboy ,,,,,"The kind of weird guy who’s rescuing my hard drive knocked $100 of my bill because he said that my photos of queer couples of color “lit a light in his dark heart.” 🥺
",167
34485937,lostblackboy ,,,,,"@MstrClean @DoctorYasmin Given the way men often violently react to rejection, I can’t say I blame her
",103
34485937,lostblackboy ,,,,,"Dear Straight Men: If you ask a lady for her number and she gave a fake one, you did not have an “instant connection.”

Dear Journalists: If a young man writes 100 letters in an attempt to stalk a young woman who’s obviously not into him, maybe don’t...frame it as a “cute” story https://t.co/r65IfJKATq
",304
34485937,lostblackboy ,,,,,"@jdesmondharris I have both done this and had this done to me.
",63
34485937,lostblackboy ,,,,,"For people who don’t follow journalists on Twitter: Is your timeline just randomly viral relationship tweets like, “I deserve to be with someone who wants to be with me”?
",171
34485937,lostblackboy ,,,,,"If you date me, you’re committing to work as a production assistant on all of my cooking videos.
",97
34485937,lostblackboy ,,,,,"@starliciousdee TAKE SOME DAMN TIME OFF
",40
34485937,lostblackboy ,,,,,"RT @pollyirungu: I’m truly speechless. I really can’t believe I’m typing this right now. My work is in Times Square. My voice is being ampl…
",141
34485937,lostblackboy ,,,,,"For the love of god, please use your PTO. If you end the year—any year but especially THIS one—with unused vacation time, let me know so I can make fun of you.
",160
34485937,lostblackboy ,,,,,"@VanLathan Damn have you never been sad
",40
34485937,lostblackboy ,,,,,"@alex_kuhner I was showing someone how to use Adobe Premiere, and I wanted to walk thru the process of importing something from your desktop. The first time I share whole screen and...this.
",190
34485937,lostblackboy ,,,,,"@vikkie Thank you for reminding me to start drinking
",53
34485937,lostblackboy ,,,,,"Speaking from experience
",25
34485937,lostblackboy ,,,,,"Pro-Tip: Do a very thorough check of the items on your desktop before you choose the “Share Your Screen” option in Google Meet.
",128
34485937,lostblackboy ,,,,,"@shaneisland @ajchavar Yes and she’s...okay.
",45
34485937,lostblackboy ,,,,,"What’s the best phone video editing app?
",41
34485937,lostblackboy ,,,,,"@bijanstephen Pls accept this offering king https://t.co/jzc3MWkj1M
",68
34485937,lostblackboy ,,,,,"Every time I go to the doctor, I end up teaching a doctor or nurse about PrEP.
",79
34485937,lostblackboy ,,,,,"@Leda__Reynolds @TimHerrera Yeah sis. Oliver Twist.
",52
34485937,lostblackboy ,,,,,"RT @tejalrao: Jamal’s mac and cheese! His no-recipe recipe is in today’s Cooking newsletter 😍😍😍 https://t.co/MCZDmzUpE0
",120
34485937,lostblackboy ,,,,,"Waiting in line at a chaotic Dominican restaurant. A woman cut me in line, but after dragging each other for a bit, I decide to let her order.

I complain that they always get my order wrong, so the lady offers to order in Spanish for me.

They got my order right for once.
",274
34485937,lostblackboy ,,,,,"Lots of people have generously reached out to support the effort, so we can fund 25 students now! https://t.co/rifnxOKHCU
",122
34485937,lostblackboy ,,,,,"@TimHerrera Type “please sir” into your phone
",46
34485937,lostblackboy ,,,,,"@mufferaw @sejorg Yay! Sounds awesome. I’ll email you a little later (I owe you more than one). And yes, I’m making up a list, I’ll add them too!
",146
34485937,lostblackboy ,,,,,"Thanks to an anonymous donor who would like to be referred to as “Tyler Perry,” I can do 10 of these now. https://t.co/rifnxP2ius
",130
34485937,lostblackboy ,,,,,"If you’re a college student of color and think this would help you out, shoot me a DM or email me at jamal.jordan@nytimes.com. (It’ll take me a little while to get back to you, sorry)

If you’re an ally, or want to help me fund more memberships, contact me and we’ll sort it out!
",280
34485937,lostblackboy ,,,,,"Inspired by a few of my colleagues, I’ve decided to fund five (5) student memberships to professional journalism orgs like @NABJ, @NAHJ, @ONA (etc) for the upcoming year.

I wouldn’t have gotten far in my career without their help, so I want to extend the favor. 1/2
",267
34485937,lostblackboy ,,,,,"@KGraysonRE They have a social media friendly delivery truck!
",62
34485937,lostblackboy ,,,,,"@taraparkerpope Yeah, he’s great and his heart was in the right place, but it was weird to see the doctor be the only unmasked person around
",141
34485937,lostblackboy ,,,,,"@sairakh It was a strange dap, elbow dump, bro hug thing—all acceptable actions in isolation, but strange when combined
",120
34485937,lostblackboy ,,,,,"I went to get a check-up today and the doctor came into the room WITHOUT A MASK and HUGGED ME, can I get his license revoked?
",126
34485937,lostblackboy ,,,,,"@KhushAndOJ I, too, expect to be congratulated when I spell someone’s name right in an email
",93
34485937,lostblackboy ,,,,,"@Dandy_Lion__ YES PLEASE!!!!! I love shit like this
",52
34485937,lostblackboy ,,,,,"@Scaachi I deserve to be dragged, but I honestly just didn’t realize it was this simple
",88
34485937,lostblackboy ,,,,,"@jules_su I think I’m going to do this based on your suggestion and if it doesn’t work out omg I’m gonna tweet aggressively at you
",131
15991349,DQuesada ,,,,,"The sad thing about Joe Biden is, deep down, he probably doesn’t support the looting and the rioting.  But due to his cognitive decline, he isn’t putting up any resistance to the radical leftists thing him what to do and how to think.
",235
15991349,DQuesada ,,,,,"It’s comical to think that things would improve by voting for the candidate that has encouraged this unrest. https://t.co/kvVgXIpplE
",133
15991349,DQuesada ,,,,,"RT @AlexanderPayton: Rand Paul sponsored the Justice for Breonna Taylor Act. What have these people done? Unbelievable.
",120
15991349,DQuesada ,,,,,"@rwollney @realDonaldTrump https://t.co/y31f98wN2A
",51
15991349,DQuesada ,,,,,"Joy Reid is a certified idiot. https://t.co/38zSrqlQC7
",55
15991349,DQuesada ,,,,,"I blame the parents. https://t.co/rAo3HNH0cY
",45
15991349,DQuesada ,,,,,"Were you in DC, @rwollney ? https://t.co/7BcGE3M9El
",52
15991349,DQuesada ,,,,,"@RepublicanChick @RandPaul This is what Maxine Waters compelled her followers to do.

This is on the Democrats.

I won’t vote for the party that fans the flames of this unrest.
",177
15991349,DQuesada ,,,,,"RT @Timcast: Kyle Rittenhouse is a good example of why I decided to vote for Trump

Violent extremists were destroying people's lives for m…
",141
15991349,DQuesada ,,,,,"RT @thetruthbarker: 👇🏻 So true. Come together with some professionalism or continue to prove you are incapable of doing so.
",124
15991349,DQuesada ,,,,,"RT @redsteeze: Last night’s behavior was a feature. Not a bug.
",63
15991349,DQuesada ,,,,,"This aged like milk. https://t.co/Plez8f9VHT
",45
15991349,DQuesada ,,,,,"I’m not voting for the party that fans the flames for this unrest. https://t.co/VgFBGNp4XH
",91
15991349,DQuesada ,,,,,"Too late to backtrack, Joe. https://t.co/1o26sJOwir
",52
15991349,DQuesada ,,,,,"I won’t.  Because they don’t. https://t.co/5w0phHPwk2
",54
15991349,DQuesada ,,,,,"Remember when @RepMaxineWaters instructed her followers to do this exact thing? https://t.co/fP6IbhkVxs
",104
15991349,DQuesada ,,,,,"RT @dangainor: Biden’s supporters aren’t
",41
15991349,DQuesada ,,,,,"Buy ammo. https://t.co/NrWoMdh2uj
",34
15991349,DQuesada ,,,,,"Classy. https://t.co/G5GM9kzzWF
",32
15991349,DQuesada ,,,,,"Is it true that Operaman is performing at the #RNC2020Convention ? https://t.co/oav6fIlnrC
",91
15991349,DQuesada ,,,,,"Don’t you have a salad to comb? https://t.co/6OEuOjSg17
",56
15991349,DQuesada ,,,,,"RT @thetruthbarker: Listen to the most recent episode of The Truth Barker podcast: Truth Barker Episode 3 https://t.co/Fep5mVMsd6 With @shi…
",141
15991349,DQuesada ,,,,,"😂😂😂 https://t.co/KMkEZrVrWi
",28
15991349,DQuesada ,,,,,"RT @robbystarbuck: Seems like an important video to bring back. Reverend Maupin was a longtime activist protesting police shootings. Police…
",141
15991349,DQuesada ,,,,,"Who is she referring to?  https://t.co/nDSQd7tGMK
",50
15991349,DQuesada ,,,,,"Buy ammo.  Election night will be crazy. https://t.co/LT52Pzc4zw
",65
15991349,DQuesada ,,,,,"I knew it. https://t.co/YEWHWu4Lyk
",35
15991349,DQuesada ,,,,,"@ClayreInTucson @jonfavs Oh wow!  Is this a real picture???  Why would the police allow a cell phone on a cell though? https://t.co/KkceVjIg3N
",143
15991349,DQuesada ,,,,,"The Democrat platform doesn’t want me to be able to defend myself.  But to call the police instead.

Oh, yeah. And they want to defund the police.
",147
15991349,DQuesada ,,,,,"Alleged?

Also, yeah.  The dude getting shot in the arm had a gun in his hand. https://t.co/fUfFqIP50G
",103
15991349,DQuesada ,,,,,"RT @Cernovich: After NBA said players would need to take a pay cut, Chinese propagandist and genocide supporter @KingJames ended his tantru…
",141
15991349,DQuesada ,,,,,"RT @seanmdav: 5.11 is a clothing company, Columbo, and that graphic on his t-shirt is the company's logo. https://t.co/lhvJxuxABP
",130
15991349,DQuesada ,,,,,"RT @CurtisHouck: This is complete nonsense and lies from CBS News. Blake was wanted on a warrant for sexual assaulting a child, police were…
",141
15991349,DQuesada ,,,,,"Only someone in cognitive decline would make such a claim. https://t.co/wEXxtNEseB
",83
15991349,DQuesada ,,,,,"Only in Wokeland were the two people who attacked him can be considered innocent. https://t.co/eonGLTvbwP
",106
15991349,DQuesada ,,,,,"Oh. https://t.co/FAT8Xk5ILJ
",28
15991349,DQuesada ,,,,,"Why was a 17 year old kid at a riot with a rifle to begin with?
",64
15991349,DQuesada ,,,,,"If a guy was coming at me with a gun I would have done the same thing.    #KyleRittenhouse https://t.co/1knJMs7p9I
",115
15991349,DQuesada ,,,,,"Holy crap! https://t.co/POopI5sGjf
",35
15991349,DQuesada ,,,,,"Of course he did. https://t.co/C14cmMoODc
",42
15991349,DQuesada ,,,,,"She was chosen because she was a woman of color.  Not my opinion, but fact.  Because Joe Biden said so. https://t.co/iyQ2F5ZBAL
",128
15991349,DQuesada ,,,,,"Dang. https://t.co/rfM3xUMQZC
",30
15991349,DQuesada ,,,,,"#EverythingIsFine https://t.co/w2wbXC19Yo
",42
15991349,DQuesada ,,,,,"RT @TheBabylonBee: CNN Hires This Is Fine Dog To Report On Riots https://t.co/fUx7Xou8aW
",89
15991349,DQuesada ,,,,,"RT @Timcast: His son mattered

https://t.co/K35opLlDoK
",55
15991349,DQuesada ,,,,,"You took down the NRA?  Really?

Did you tell them you took them down?  I don’t think they are aware you took them down.  Because I’m pretty sure you actually contributed to a spike in their membership. https://t.co/E8djDHWRhV https://t.co/GBAQqE9mY5
",251
15991349,DQuesada ,,,,,"RT @RealCandaceO: Yes—but even if a black man is armed with a knife, has a warrant for his arrest over sexually assaulting a minor, threate…
",141
15991349,DQuesada ,,,,,"RT @sandyleevincent: The @DNC will bail him out. #WalkAway
",59
15991349,DQuesada ,,,,,"LOL https://t.co/RWYnQd86gq
",28
15991349,DQuesada ,,,,,"I guess they didn’t get the reaction they were hoping for. https://t.co/6v1S2d56Na
",83
1182002640151965696,CertifiedBckts ,,,,,"@NickSwagyPYoung the full story https://t.co/0nmAYq70VH
",56
1182002640151965696,CertifiedBckts ,,,,,"Same, JC. Same. https://t.co/pcq8UjN5oO
",40
1182002640151965696,CertifiedBckts ,,,,,"Ever wonder how @insecurehbo sex scenes actually work?

@JayREllis aka Lawrence &amp; @RoneJae break it down for aspiring actor @NickSwagyPYoung 🤣

@Spotify to listen: https://t.co/9q2zxXyWFQ https://t.co/8dhLEcKCHL
",216
1182002640151965696,CertifiedBckts ,,,,,"RT @NickSwagyPYoung: Season Finale going up thank y’all for rocking with us this yr  @CertifiedBckts
",101
1182002640151965696,CertifiedBckts ,,,,,"Certified Buckets Season Finale Guest List:

@JordanClarksons ☑️
@Nnemkadi30 ☑️
@Ogwumi13 ☑️
@OliviaOgwumike ☑️
@TJay ☑️
@JayREllis ☑️

Join the whole crew for this season's send-off party 🍾

@Spotify to listen: https://t.co/9q2zxXyWFQ https://t.co/gPvXdpUmd0
",260
1182002640151965696,CertifiedBckts ,,,,,"“He’s a special talent.”

NBA Draft Prospect @RjHampton14 shows respect to @MELOD1P on the new episode on @Spotify: https://t.co/VvOt4sZgvf https://t.co/puO7hWhvn9
",164
1182002640151965696,CertifiedBckts ,,,,,"🚨 New Episode with @RjHampton14 🚨

☑️ 9:02 - Playing pro hoops in New Zealand
☑️ 14:09 - NBA Draft prep from quarantine
☑️ 31:59 - RJ vs LaMelo Ball
☑️ 35:08 - @NickSwagyPYoung joining Gil’s BIG3 team?

@Spotify to listen: https://t.co/bF08pDV6iu https://t.co/YVMzRiSjfP
",271
1182002640151965696,CertifiedBckts ,,,,,"RT @aa000G9: 🗣 FIRST TEAM
",26
1182002640151965696,CertifiedBckts ,,,,,"@NickSwagyPYoung @thebig3 we talking about this on next week’s pod right @Chiney321 @RoneJae ?
",95
1182002640151965696,CertifiedBckts ,,,,,"The Grindfather @aa000G9 don't play!

Had the whole league on lock 🔒 https://t.co/YkR8kAekuR
",93
1182002640151965696,CertifiedBckts ,,,,,".@J_Rich1, @NickSwagyPYoung, @RoneJae, &amp; @Chiney321 wanna know 👇
",69
1182002640151965696,CertifiedBckts ,,,,,"Pharrell or Swizz Beatz? Who ya got? 🤔

@Spotify to listen: https://t.co/VvOt4sZgvf https://t.co/fArFLgalvs
",108
1182002640151965696,CertifiedBckts ,,,,,"🚨 New Episode with @J_Rich1 🚨

☑️ 3:15 - The return of @insecurehbo
☑️ 14:41 - IG Live Battles, but with NBA players
☑️ 29:11 - JRich on Miami Heat culture
☑️ 42:27 - BTS on @DwyaneWade’s Last Dance

@Spotify to listen: https://t.co/pszABUJsRv https://t.co/u5LYnFvXUL
",268
1182002640151965696,CertifiedBckts ,,,,,"🤭 https://t.co/1smrI9tKj6
",26
1182002640151965696,CertifiedBckts ,,,,,"RT @NickSwagyPYoung: Everybody on @CertifiedBckts @RoneJae @Chiney321 is 6’5 and up but only one could dunk ... lol
",116
1182002640151965696,CertifiedBckts ,,,,,"“Metta World Peace is like Mike Tyson.”

@NickSwagyPYoung was ready to fold his cards 🤣

@Spotify to Listen: https://t.co/3OG6OWAIje https://t.co/h6HfA90rPN
",157
1182002640151965696,CertifiedBckts ,,,,,"RT @PrioritySports: Check out @T_HardJR on @CertifiedBckts 🎙⤵️ https://t.co/kA9ge6QZgV
",87
1182002640151965696,CertifiedBckts ,,,,,"RT @uninterrupted: ""All @luka7doncic talks about is That '70s Show.""

@T_HardJR can probably guess what Luka is watching right now 🤣

New…
",139
1182002640151965696,CertifiedBckts ,,,,,"🚨 New episode with @T_HardJR 🚨

☑️ 3:20 - Playing on the night the NBA shutdown
☑️ 21:19 - @luka7doncic's fave TV show
☑️ 31:30 - @NickSwagyPYoung's Metta World Peace story

@Spotify to listen: https://t.co/3OG6OWAIje https://t.co/KaXypCSSEH
",242
1182002640151965696,CertifiedBckts ,,,,,"A whole lotta 1s and a $3 million pool 🤯

Gilbert Arenas was balling on AND off the court when he was @NickSwagyPYoung's teammate

Listen on @Spotify 🎧: https://t.co/WcyaaCwces https://t.co/aiq0MtAOcP
",201
1182002640151965696,CertifiedBckts ,,,,,"Gotta come on the show to set the record straight @Yg_Trece. We don’t make the rules 🤷‍♂️ https://t.co/17m143YrZc
",114
1182002640151965696,CertifiedBckts ,,,,,"RT @Chiney321: it’s annoying how much i love the Young family 😭❤️
",66
1182002640151965696,CertifiedBckts ,,,,,"Who’s the all-time greatest #CertifiedBucket?
",46
1182002640151965696,CertifiedBckts ,,,,,"RT @NickSwagyPYoung: Let’s chat what should we talk about next on @CertifiedBckts y’all no I can talk
",102
1182002640151965696,CertifiedBckts ,,,,,"RT @uninterrupted: ""I forgot his name, the guy from Space Jam"" 🤣

Lil Swaggy's top 3 favorite hoopers and more on the latest episode of @ce…
",141
1182002640151965696,CertifiedBckts ,,,,,"New episode with @NickSwagyPYoung, @Chiney321 &amp; @RoneJae 🙌

☑️ 6:30 - Dealing with the Rona
☑️ 25:11 - Gilbert Arenas Story
☑️ 37:08 - Lil Swaggy's Top 3 Hoopers

@Spotify to listen: https://t.co/H8yt27d3Uq https://t.co/hSD2RONlP4
",235
1182002640151965696,CertifiedBckts ,,,,,"RT @uninterrupted: .@KELLYOUBREJR’s “Welcome to the NBA” moment was the first time he guarded Kobe

New @CertifiedBckts on @Spotify 👇
http…
",140
1182002640151965696,CertifiedBckts ,,,,,"RT @Chiney321: latest pod was a WAVE 🌊🌊
",40
1182002640151965696,CertifiedBckts ,,,,,"""He started this for real, as far as making the tunnel walk cool.""

@KELLYOUBREJR on the influence @NickSwagyPYoung has had on NBA fashion

@Spotify to listen: https://t.co/srEJ121KrT https://t.co/XYXcWpK88j
",208
1182002640151965696,CertifiedBckts ,,,,,"RT @NickSwagyPYoung: We live with the most waviest @kellyoubrejr @CertifiedBckts
",81
1182002640151965696,CertifiedBckts ,,,,,"More from this episode:

🏀@KELLYOUBREJR's favorite pre-game fit

🏀 Lessons from @JohnWall and @RealDealBeal23

🏀Kelly's Kobe story 👀

🏀Emergence of this years @Suns

Listen 🎧: https://t.co/srEJ121KrT
",200
1182002640151965696,CertifiedBckts ,,,,,"RT @RoneJae: Y’all ain’t got nothing better to do lol. Give a listen!
",70
1182002640151965696,CertifiedBckts ,,,,,"New episode feat. the winner of @NickSwagyPYoung’s Certified Swag award: @KELLYOUBREJR 💫

☑️ 5:06 - Swaggy’s fashion legacy
☑️ 12:50 - 1 on 1 w/ @DevinBook
☑️ 19:02 - The Kelly Olynyk fight

@Spotify to listen: https://t.co/srEJ121KrT https://t.co/zoO7gsfYsE
",259
1182002640151965696,CertifiedBckts ,,,,,"RT @JaValeMcGee: Go Crazy!!! 🔥🔥🔥 https://t.co/aNc4DzlD7T
",57
1182002640151965696,CertifiedBckts ,,,,,"@JaValeMcGee Certified Producer ☑️ https://t.co/g6CsjXjgdg
",59
1182002640151965696,CertifiedBckts ,,,,,"For Ballers By Ballers!

@RoneJae @NickSwagyPYoung https://t.co/707j2Zge9m
",75
1182002640151965696,CertifiedBckts ,,,,,"@RoneJae Certified Celibate
",28
1182002640151965696,CertifiedBckts ,,,,,"To watch his guy @CarisLeVert get the W! https://t.co/Y89ghFicd6
",65
1182002640151965696,CertifiedBckts ,,,,,"🎧 on @Spotify:

https://t.co/h9UVgHcMTi
",40
1182002640151965696,CertifiedBckts ,,,,,"Even the Chicago kid @LamorneMorris says @KingJames is the 🐐 https://t.co/qmzk8uVEvW
",85
1182002640151965696,CertifiedBckts ,,,,,"RT @Chiney321: yoooooooo @TG3II ...

this take was TOO HOT for @NickSwagyPYoung &amp; @LamorneMorris!! 🔥😭

🎙: https://t.co/sXGQEY3lRW https://t…
",145
1182002640151965696,CertifiedBckts ,,,,,"RT @uninterrupted: Certified comedy. 🏆🤣 New episode of @certifiedbckts with @LamorneMorris out now!

Listen on @Spotify 🎧: https://t.co/oF…
",140
1182002640151965696,CertifiedBckts ,,,,,"More from this episode:

🏀Lakers weekend sweep

🏀Top 3 MVP Candidates

🏀@NickSwagyPYoung attends USC vs UCLA

🏀@LamorneMorris badger story 🦡

Listen 🎧: https://t.co/qo9Hy6WTgt
",176
1182002640151965696,CertifiedBckts ,,,,,"A new @CertifiedBckts feat. @Bloodshot actor @LamorneMorris just dropped &amp; it’s certified 😂

☑️16:10 - Working with @vindiesel
☑️21:05 - Lebron vs Giannis
☑️51:39 - @TG3II drops another 🔥 take.

🎧 on @Spotify:

https://t.co/zt8QXuQBOJ https://t.co/V5AEf4vjGI
",263
1182002640151965696,CertifiedBckts ,,,,,"RT @NickSwagyPYoung: 😂😂😂😂 https://t.co/B7B6nVyTcK
",50
1182002640151965696,CertifiedBckts ,,,,,"RT @NickSwagyPYoung: Dang can  my dude ask for a jersey without y’all makin a meme about it lol
",96
1182002640151965696,CertifiedBckts ,,,,,"RT @Chiney321: the most WILD first 15 seconds of a @CertifiedBckts pod til this day!

(please tell me if you agree 💀)

major thanks to Prod…
",141
1182002640151965696,CertifiedBckts ,,,,,"RT @NickSwagyPYoung: My dog my homie the legend @JaValeMcGee came through and took over the podcast. He been a @CertifiedBckts https://t.co…
",141
1182002640151965696,CertifiedBckts ,,,,,".@Spotify to listen: https://t.co/WI0e0H8J2Y
",45
1182002640151965696,CertifiedBckts ,,,,,"Inspired by @DwyaneWade, @JaValeMcGee reveals what REALLY happened during the @Zionwilliamson jersey swap 🤔 https://t.co/5CPJs2lEy2
",132
1252471470434942977,SatyaAstrologer ,,,,,"How to Stop Divorce by Vashikaran? Get a #astrology solution from Pandit Satya Shastri!
For More Detail Visit: - https://t.co/JPVNcKZPFh
Call Now: - ☎+91-9872778989 https://t.co/B60iex88n4
",189
1252471470434942977,SatyaAstrologer ,,,,,"https://t.co/c4kkYQGOyv
",24
1252471470434942977,SatyaAstrologer ,,,,,"Now get your problem solved by World Most Finest Astrologer Satya Shastri.. #AstrologyFacts
The solution will be given within 24 Hours...
#ASTRO #COVID19 #BusinessMan #relationships #ControlRemedy #healthcare #HealthcareHeroes #Remedy
#GrowYourOwnFood https://t.co/MPxKujR9x7
",276
1252471470434942977,SatyaAstrologer ,,,,,"We offer this service keeping in mind the problems of the patrons. Services are based on ancient
Indian Vedic system of Padma Shri awarded astrology. Astrologer Satya Shastri has Super Speciality For Solving Love Marriage problems #AstrologyFacts #astrology #COVIDー19
#PMCARES https://t.co/z4LmPzTeqR
",301
466080434,zoozahdependabl ,,,,,"@Bodor30 الله يسعدها ويباركلها ست البنات والله مُنمن♥️♥️
",57
466080434,zoozahdependabl ,,,,,"@Haalah_A الله يستر 😂💔
",23
466080434,zoozahdependabl ,,,,,"@Haalah_A مين حتاخد لقب البكاية دحين؟ https://t.co/WLaT10jB8O
",62
466080434,zoozahdependabl ,,,,,"@i6fash امربكانو
",17
466080434,zoozahdependabl ,,,,,"مستنيك على نار الأمل يا أنا من عمق ذاتي🎶💘💘💘 https://t.co/sjXiANwRNP
",68
466080434,zoozahdependabl ,,,,,"RT @egymeme11: *Me after 5 seconds in any argument* https://t.co/xkGnrYKcUa
",76
466080434,zoozahdependabl ,,,,,"RT @wmngovsa: تكبيرات صلاة #عيد_الاضحى المبارك من #المسجد_النبوي . https://t.co/2tWqA5c8Ov
",91
466080434,zoozahdependabl ,,,,,"@dr_aljohany الحمدلله على سلامتك نورتي♥️
",41
466080434,zoozahdependabl ,,,,,"RT @IAhmed_Ismail: النفس تميل لمن يهشّكها ويبشّكها
",51
466080434,zoozahdependabl ,,,,,"@GhyudeMK https://t.co/OLJTaqGcNy
",34
466080434,zoozahdependabl ,,,,,"البرستيج شي اخترعوه عشان يتعبو البني آدميين بس
",47
466080434,zoozahdependabl ,,,,,"@GhyudeMK https://t.co/R9Cj4DM0MQ
",34
466080434,zoozahdependabl ,,,,,"@GhyudeMK @SemoArabi لاتقطعيها بليز خليني أضحك 😂
",49
466080434,zoozahdependabl ,,,,,"@GhyudeMK @SemoArabi https://t.co/8xtgHjlQlH
",45
466080434,zoozahdependabl ,,,,,"@Azoz_Alzamil 😂♥️😍👏🏼💖👌🏼
",24
466080434,zoozahdependabl ,,,,,"وسافري يا أحزان مالكيش مابينا مكان       ساكن قلوبنا أمان🎶♥️
",61
466080434,zoozahdependabl ,,,,,"@safderosama @AiahKhateb ألف مبرووك الله يسعدكم ويباركلكم 🙏🏻💖
",62
466080434,zoozahdependabl ,,,,,"@Sarah_alem فنااانة يا سارة😍👌🏼✨
",32
466080434,zoozahdependabl ,,,,,"@NouraSeraj الحمدلله على سلامتك ♥️🙏🏻
",37
466080434,zoozahdependabl ,,,,,"@JustLama ياحبيبي .. الليل وسماه ونجومه وقمره
قمره وسهره وانت وانا ياحبيبي أنا ياحياتي أنااا🎶♥️
",96
466080434,zoozahdependabl ,,,,,"هنيئاً مريئاً غيرَ داءٍ مخامرٍ
(لعزَّةَ) من أعراضنا ما استحلَّتِ

أَسِيئي بِنا أَو أحْسِني لا مَلُومَة ً
لدينا ولا مَقْلِيّة ً إنْ تَقَلَّتِ 🥺♥️
",145
466080434,zoozahdependabl ,,,,,"أنا بيك على طول بحلم و بنول 🎶✨
",31
466080434,zoozahdependabl ,,,,,"@Raymaa3bdullah على قد ما مدحتيه و قلتيلي حلو! طللع أحلى بكثيير🥺♥️♥️♥️
",71
466080434,zoozahdependabl ,,,,,"@LaMa_7oO7 مرره شي مو طبيعي😂😂
",30
466080434,zoozahdependabl ,,,,,"لمن أنام ساعتين وأقوم من غير منبه! https://t.co/F5i18dyUs8
",59
466080434,zoozahdependabl ,,,,,"@areejf_4 انتي مبددعة👏🏼👏🏼👏🏼 https://t.co/CPjdzLxL1Q
",52
466080434,zoozahdependabl ,,,,,"المسلسل مرره مختلف عن المسلسلات اللي تستهويني عادة لكنه يجنن يجنن يجنن♥️♥️ https://t.co/jIM7D2RsXO
",99
466080434,zoozahdependabl ,,,,,"نستعين بالله ونمسك خط غسيل المواعين مع وردة🎶♥️

https://t.co/6QLckvHXkz
",72
466080434,zoozahdependabl ,,,,,"RT @nasser072: Blood sugar is a vital sign, it must be checked in all patients regardless of age .
",99
466080434,zoozahdependabl ,,,,,"@xziif1 @iMgrni1 ليش ماقلت انه النهاية حزينة💔
",46
